Level	Rule Name	Subject	Property	Value
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Signal#NonStandardPosition	rdfs:label	NonStandardPosition
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Signal/Functional_model#NonStandardPosition	rdfs:label	NonStandardPosition
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Level_crossing#MainSignalProtectedLevelCrossing	rdfs:label	MainSignalProtectedLevelCrossing
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Level_crossing#MainSignalProtectedLevelCrossing	rdfs:label	MainSignalProtectedLevelCrossing
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Route#MainRoute	rdfs:label	MainRoute
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Route#MainRoute	rdfs:label	MainRoute
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/Local_operating_area#LozSignalRelation	rdfs:label	LozSignalRelation
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Local_operating_area#LozSignalRelation	rdfs:label	LozSignalRelation
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Working_safety#scheme_LockoutDeviceTypes_EAID_694D2FDE_D466_4a06_AA5E_055150FBFF1E	rdfs:label	LockoutDeviceTypes
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/SNCF/Working_safety#scheme_LockoutDeviceTypes_EAID_E33552D6_40D6_427d_8A74_07B9D7C09CA8	rdfs:label	LockoutDeviceTypes
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Working_safety#LockoutDevice	rdfs:label	LockoutDevice
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/SNCF/Working_safety#LockoutDevice	rdfs:label	LockoutDevice
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Working_safety#LockoutDevice	rdfs:label	LockoutDevice
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Local_operation#LocalOperationUiSwitch	rdfs:label	LocalOperationUiSwitch
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Local_operation_devices#LocalOperationUiSwitch	rdfs:label	LocalOperationUiSwitch
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Local_operation#LocalOperationUiIndicator	rdfs:label	LocalOperationUiIndicator
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Local_operation_devices#LocalOperationUiIndicator	rdfs:label	LocalOperationUiIndicator
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Local_operation#LocalOperationUiButton	rdfs:label	LocalOperationUiButton
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Local_operation_devices#LocalOperationUiButton	rdfs:label	LocalOperationUiButton
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Local_operation#LocalOperationDevice	rdfs:label	LocalOperationDevice
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Local_operation_devices#LocalOperationDevice	rdfs:label	LocalOperationDevice
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Local_operating_area#LocalOperatingArea	rdfs:label	LocalOperatingArea
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Local_operating_area#LocalOperatingArea	rdfs:label	LocalOperatingArea
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#LineSideDetectionEvaluator	rdfs:label	LineSideDetectionEvaluator
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/SNCF/Common#LineSideDetectionEvaluator	rdfs:label	LineSideDetectionEvaluator
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/Assets/Block_system#LineBlockInformation	rdfs:label	LineBlockInformation
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Block_system#LineBlockInformation	rdfs:label	LineBlockInformation
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Signal#LightSignal	rdfs:label	LightSignal
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Assets/Signal#LightSignal	rdfs:label	LightSignal
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Signal#LightSignal	rdfs:label	LightSignal
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Level_crossing#LevelCrossingTimerSet	rdfs:label	LevelCrossingTimerSet
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Assets/Level_crossing#LevelCrossingTimerSet	rdfs:label	LevelCrossingTimerSet
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Level_crossing#LevelCrossingTimerSet	rdfs:label	LevelCrossingTimerSet
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Level_crossing#LevelCrossingLocalOperationUiElement	rdfs:label	LevelCrossingLocalOperationUiElement
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Level_crossing#LevelCrossingLocalOperationUiElement	rdfs:label	LevelCrossingLocalOperationUiElement
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/Assets/Level_crossing#LevelCrossingConfiguration	rdfs:label	LevelCrossingConfiguration
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Level_crossing#LevelCrossingConfiguration	rdfs:label	LevelCrossingConfiguration
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Level_crossing#LevelCrossingActivationDelaySet	rdfs:label	LevelCrossingActivationDelaySet
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Level_crossing#LevelCrossingActivationDelaySet	rdfs:label	LevelCrossingActivationDelaySet
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Signal#scheme_LensDiffuserTypes_EAID_72470D12_F394_4cd9_92A5_F25AE0C38305	rdfs:label	LensDiffuserTypes
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Assets/Signal#scheme_LensDiffuserTypes_EAID_88D346B1_5ED8_4476_BB61_71B95A043216	rdfs:label	LensDiffuserTypes
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/RFI/Assets/Signal#scheme_LensDiffuserTypes_EAID_DC851753_EE64_478b_B9ED_5649B0BBC864	rdfs:label	LensDiffuserTypes
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Signal#LensDiffuser	rdfs:label	LensDiffuser
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Assets/Signal#LensDiffuser	rdfs:label	LensDiffuser
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/RFI/Assets/Signal#LensDiffuser	rdfs:label	LensDiffuser
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Signal/Functional_model#LensDiffuser	rdfs:label	LensDiffuser
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Flank_protection#FlankProtection	rdfs:label	FlankProtection
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Flank_protection#FlankProtection	rdfs:label	FlankProtection
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Signal#scheme_FictitiousSignalFunctionTypes_EAID_F0C557E4_388D_4b08_8F2A_5F0AF2A0F90B	rdfs:label	FictitiousSignalFunctionTypes
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/Assets/Signal#scheme_FictitiousSignalFunctionTypes_EAID_B02F7FB4_3274_4bb4_96ED_4214F37DD1FC	rdfs:label	FictitiousSignalFunctionTypes
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Signal#FictitiousSignal	rdfs:label	FictitiousSignal
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/Assets/Signal#FictitiousSignal	rdfs:label	FictitiousSignal
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/SNCF/Assets/Signal#FictitiousSignal	rdfs:label	FictitiousSignal
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Signal#FictitiousSignal	rdfs:label	FictitiousSignal
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/ETCS#EtcsSignalProperties	rdfs:label	EtcsSignalProperties
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/ETCS#EtcsSignalProperties	rdfs:label	EtcsSignalProperties
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/ETCS#EtcsLevelCrossingSystem	rdfs:label	EtcsLevelCrossingSystem
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/ETCS#EtcsLevelCrossingSystem	rdfs:label	EtcsLevelCrossingSystem
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#Designation	rdfs:label	Designation
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Common#Designation	rdfs:label	Designation
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Common#Designation	rdfs:label	Designation
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/Common#Designation	rdfs:label	Designation
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/RFI/Common#Designation	rdfs:label	Designation
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Point_crossing_derailer#DerailerComponent	rdfs:label	DerailerComponent
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Point_crossing_derailer#DerailerComponent	rdfs:label	DerailerComponent
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Data_container#DataPrepEntities	rdfs:label	DataPrepEntities
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Data_container#DataPrepEntities	rdfs:label	DataPrepEntities
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Data_container#DataPrepEntities	rdfs:label	DataPrepEntities
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/Data_container#DataPrepEntities	rdfs:label	DataPrepEntities
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/RFI/Data_container#DataPrepEntities	rdfs:label	DataPrepEntities
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/SNCF/Data_container#DataPrepEntities	rdfs:label	DataPrepEntities
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/TRV/Data_container#DataPrepEntities	rdfs:label	DataPrepEntities
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Level_crossing#DangerAreaTrack	rdfs:label	DangerAreaTrack
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Level_crossing#DangerAreaTrack	rdfs:label	DangerAreaTrack
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Cabling#CableBridge	rdfs:label	CableBridge
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Cabling#CableBridge	rdfs:label	CableBridge
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/ETCS#BaliseGroupProperty	rdfs:label	BaliseGroupProperty
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/ETCS#BaliseGroupProperty	rdfs:label	BaliseGroupProperty
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/ETCS#AxleCountingSectionConfiguration	rdfs:label	AxleCountingSectionConfiguration
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Train_detection#AxleCountingSectionConfiguration	rdfs:label	AxleCountingSectionConfiguration
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/NR/Automatic_route_setting#AutomaticRouteSettingSystem	rdfs:label	AutomaticRouteSettingSystem
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Automatic_route_setting#AutomaticRouteSettingSystem	rdfs:label	AutomaticRouteSettingSystem
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/SNCF/Automatic_route_setting#ArsRouteTrigger	rdfs:label	ArsRouteTrigger
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Automatic_route_setting#ArsRouteTrigger	rdfs:label	ArsRouteTrigger
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/ETCS#AirgapDataFile	rdfs:label	AirgapDataFile
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/ETCS#AirgapDataFile	rdfs:label	AirgapDataFile
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/DB/Assets/Signal#ActiveAspect	rdfs:label	ActiveAspect
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/National_implementations/ProRail/Assets/Signal#ActiveAspect	rdfs:label	ActiveAspect
ERROR	duplicate_label	https://cdm.ovh/edp/EULYNX_DataPrep/Signalling/Assets/Signal/Aspects_messages#ActiveAspect	rdfs:label	ActiveAspect
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#abbreviation	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#appliesToBaselineOfRuleSet	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#appliesToLineSideDetectionSystem	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#appliesToLinearElement	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#appliesToTrackCrossing_MappingView	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#areaCode	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#belongsToTunnel	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#code_EulynxTechnicalIdentifier	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#comment	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#countryCode	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#createdByRole	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#description_OtherObjectStatus	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LeftRightCentreTypes_centre	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LeftRightCentreTypes_left	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LeftRightCentreTypes_right	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LeftRight_left	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LeftRight_right	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_avalancheLandSlip	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_blockedBrakes	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_chemical	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_earthquake	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_fireAndSmoke	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_flooding	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_hotAxleBox	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_lateralWind	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_other	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_roadVehicle	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_LineSideDetectorTypes_wheelImpactLoad	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_MaterialTypes_concrete	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_MaterialTypes_other	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_MaterialTypes_steel	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_MaterialTypes_synthetic	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_MaterialTypes_timber	rdfs:label	
ERROR	missing_label	https://cdm.ovh/edp/EULYNX_DataPrep/Generic/Common#enum_OperatorPosition_far	rdfs:label	
